label,area,perimeter,eccentricity,solidity,extent,major_axis_length,minor_axis_length,equivalent_diameter,centroid-0,centroid-1,bbox-0,bbox-1,bbox-2,bbox-3,circularity
376,802,"144,746212024587","0,746175305542679","0,796425024826216","0,607575757575758","41,8258030794646","27,8455080102097","31,955251757381","344,869077306733","917,013715710723",327,900,367,933,"0,481027403189799"
377,385,"84,3259018078045","0,773517009711056","0,876993166287016","0,663793103448276","28,7641477060863","18,2300132583484","22,1403980253978","341,122077922078","498,355844155844",332,485,352,514,"0,680375403356298"
378,715,"123,740115370178","0,606012260808701","0,837236533957845","0,654761904761905","35,1411408265855","27,953206838969","30,1722765877161","343,766433566434","1079,1958041958",327,1065,366,1093,"0,586806441604531"
379,447,"79,7989898732233","0,706261940304558","0,969631236442516","0,871345029239766","28,5703626352209","20,2264057660595","23,8566149421207","341,487695749441","1101,55928411633",328,1093,355,1112,"0,882109703161791"
380,1979,"205,823376490863","0,36106824372885","0,867601928978518","0,619987468671679","53,5939506813214","49,9784703481456","50,1970224120006","342,686710459828","829,024759979788",315,800,372,856,"0,587038062927652"
381,629,"108,325901807805","0,711248786484164","0,872399445214979","0,634072580645161","35,5336856066327","24,9780621065027","28,2996055385657","341,441971383148","1295,78060413355",324,1284,356,1315,"0,673590390828326"
382,204,"53,556349186104","0,476226890895471","0,948837209302326","0,796875","17,4685769878163","15,3605116896011","16,1164781241428","344,823529411765","26,3333333333333",338,18,354,34,"0,893754213972296"
383,432,"93,6396103067893","0,731334706082675","0,865731462925852","0,533333333333333","30,6573332409411","20,9088754733665","23,4529205713402","343,148148148148","582,680555555556",332,566,359,596,"0,619119403927839"
384,197,"67,4913780286484","0,84067815947214","0,778656126482213","0,518421052631579","23,7132447849544","12,8415536777578","15,8375563239039","348,345177664975","1197,63959390863",339,1187,359,1206,"0,543474909633221"
385,212,"58,5269119345812","0,819838951713655","0,917748917748918","0,623529411764706","22,1642517088822","12,6911214993333","16,4294486664603","344,320754716981","1057,13679245283",335,1048,355,1065,"0,777740124034611"
386,745,"115,39696961967","0,748427042626537","0,917487684729064","0,682234432234432","38,4064064279966","25,4717866546299","30,7987574559055","346,134228187919","321,523489932886",325,310,367,336,"0,70303561815242"
387,576,"100,083261120685","0,783832459147263","0,9216","0,642857142857143","35,1951394083567","21,8552088952153","27,0811000102923","346,131944444444","296,402777777778",330,282,362,310,"0,722619124874267"
388,331,"78,8050865276332","0,863237087360929","0,864229765013055","0,530448717948718","30,4585985981988","15,3754610812692","20,5290596303713","351,513595166163","1247,3836858006",341,1237,367,1261,"0,669775654365257"
389,601,"114,053823869162","0,787987918373851","0,861031518624642","0,626041666666667","36,5276367415786","22,4897263068622","27,6625553119344","347,206322795341","1338,1697171381",330,1326,370,1350,"0,580583427907147"
390,636,"119,77564927611","0,873130096224586","0,830287206266319","0,504761904761905","42,0872189725557","20,5169833344191","28,456639830654","354,545597484277","198,683962264151",338,181,374,216,"0,557095835781806"
391,454,"90,4264068711928","0,725512877971863","0,890196078431372","0,646723646723647","29,9908131653942","20,6399352534323","24,0426860668637","347,73127753304","249,376651982379",334,236,360,263,"0,697710354467957"
392,475,"85,8406204335659","0,536197867278867","0,933202357563851","0,761217948717949","27,1159403040669","22,8883569994751","24,5924537968297","352,029473684211","1028,96631578947",341,1017,365,1043,"0,810061100722045"
393,248,"65,3553390593274","0,589246379900889","0,870175438596491","0,652631578947368","20,4784149853999","16,5456051053376","17,7697328931619","352,153225806452","480,084677419355",343,470,362,490,"0,729624486503364"
394,651,"104,461940777126","0,757593135246917","0,916901408450704","0,715384615384615","36,0244886028235","23,5141592669473","28,7902577901378","355,059907834101","44,7142857142857",338,33,373,59,"0,749677837468857"
395,174,"59,8345237791561","0,838251134091924","0,848780487804878","0,630434782608696","21,0726732061003","11,4905991793507","14,8843434784312","355,051724137931","760,701149425287",345,755,368,767,"0,61073869197229"
396,536,"107,882250993909","0,826735665560172","0,861736334405145","0,494009216589862","36,6578840604574","20,6233795574886","26,1238664056079","354,14552238806","655,457089552239",339,640,370,675,"0,578728212830112"
397,939,"142,367532368147","0,793254412622026","0,820087336244541","0,587609511889862","46,7328147953619","28,4551591334117","34,5770434321143","352,94249201278","735,316293929713",337,709,371,756,"0,58217498570369"
398,676,"123,39087296526","0,567499613586317","0,849246231155779","0,630009319664492","35,259625983336","29,0318473945724","29,3378583444833","357,304733727811","1375,82396449704",341,1359,378,1388,"0,557943839094126"
399,309,"69,5979797464467","0,731832417566906","0,944954128440367","0,677631578947368","24,5065655320355","16,7008479540347","19,8350956469377","357,326860841424","573,271844660194",349,562,368,586,"0,80163205818287"
400,428,"78,1837661840736","0,669017088701889","0,961797752808989","0,720538720538721","27,2699645620062","20,2683199381532","23,344089726238","361,130841121495","688,855140186916",352,675,374,702,"0,879873948296195"
401,235,"62,2842712474619","0,559646869328576","0,896946564885496","0,734375","19,307827899078","16,0009991488544","17,297725082009","358,48085106383","773,829787234043",349,766,369,782,"0,76123886231759"
402,331,"76,7695526217005","0,744459893448972","0,894594594594595","0,606227106227106","26,0288103493198","17,3785824786936","20,5290596303713","356,311178247734","139,501510574018",345,126,366,152,"0,705764546771466"
403,1707,"198,066017177982","0,608228249418392","0,850099601593625","0,587203302373581","53,7638276696648","42,6756929956333","46,6199517681317","360,327475102519","86,0574106619801",338,59,389,116,"0,546793631714271"
404,843,"134,124891681028","0,771553948665711","0,861082737487232","0,587456445993031","42,6190524146707","27,1127024857089","32,7618823667344","356,76393831554","401,635824436536",335,386,376,421,"0,588868970084177"
405,737,"142,468037431535","0,855312939648141","0,752808988764045","0,572204968944099","46,161124569866","23,9166205776929","30,6329486740962","361,029850746269","515,202170963365",347,490,375,536,"0,456291594374156"
406,738,"139,882250993909","0,726822698033986","0,740220661985958","0,465909090909091","40,0087099301652","27,4789875859956","30,6537238197017","364,79674796748","439,940379403794",349,420,385,464,"0,473959247271212"
407,539,"116,225396744416","0,903845766677396","0,850157728706625","0,6125","42,6333802714721","18,2410508464894","26,1968722295669","356,638218923933","1000,12059369202",335,991,379,1011,"0,501414114014984"
408,300,"74,2842712474619","0,736857834268862","0,882352941176471","0,757575757575758","24,5307136653187","16,583933267645","19,5441004761168","365,38","1168,99666666667",357,1158,375,1180,"0,683183524489179"
409,363,"80,1837661840736","0,832478923800841","0,914357682619647","0,650537634408602","29,6090182518471","16,4050753333073","21,4985105237285","366,140495867769","10,1487603305785",351,0,382,18,"0,709485603088535"
410,171,"53,2132034355964","0,691547721046485","0,868020304568528","0,633333333333333","18,5034543627412","13,3656145428666","14,7554722780978","369,72514619883","801,93567251462",364,795,379,813,"0,758869618179708"
411,190,"71,0121933088198","0,900871071340575","0,775510204081633","0,56547619047619","25,5545360664075","11,0928856941499","15,5536334500875","372,615789473684","544,547368421053",367,533,381,557,"0,473475609414675"
412,429,"82,5685424949238","0,861113353198024","0,944933920704846","0,567460317460317","32,9651463550718","16,7599094198554","23,3713449482777","371,477855477855","634,407925407925",359,621,386,649,"0,790747667012998"
413,243,"64,4264068711929","0,84438271555552","0,906716417910448","0,5625","24,713491289259","13,2400169421848","17,5896904285051","374,530864197531","608,251028806584",366,597,384,621,"0,735678926216731"
414,242,"70,4264068711929","0,694373377902257","0,796052631578947","0,501035196687371","22,9805744359876","16,5371638985794","17,553460337663","374,082644628099","720,099173553719",365,711,386,734,"0,61313226000656"
415,312,"80,7695526217005","0,692582994230472","0,8","0,594285714285714","25,782077256958","18,5975971529635","19,9311499406675","373,022435897436","1056,93269230769",358,1048,383,1069,"0,600992570592891"
416,1238,"162,953318805774","0,82597723101083","0,870604781997187","0,608353808353808","55,2771968105508","31,1599482306582","39,7022739447268","373,168820678514","1133,09612277868",355,1104,392,1159,"0,585873815808632"
417,289,"70,7695526217005","0,698511178711379","0,847507331378299","0,698067632850242","23,6588164447867","16,930228768199","19,1824458406237","373,643598615917","302,442906574394",364,291,382,314,"0,725128219057858"
418,1231,"191,758405333407","0,725282311631247","0,749695493300853","0,499594155844156","51,985467826261","35,7894771007226","39,5898709213479","371,27863525589","1218,83265637693",351,1193,395,1249,"0,420687006147688"
419,1627,"167,095454429505","0,746274712689643","0,929183323814963","0,648724082934609","56,3489590382637","37,5080128895793","45,5144014492568","378,551321450522","237,442532267978",359,210,403,267,"0,732264778705565"
420,165,"46,8700576850888","0,320385572018112","0,9375","0,733333333333333","14,9610600409059","14,1724210381087","14,4942928382623","377,387878787879","811,70303030303",370,805,385,820,"0,943849678408213"
421,2128,"211,722871427474","0,712905920662452","0,842438638163104","0,555903866248694","65,2798042214309","45,7780950605257","52,052413500206","377,514567669173","963,946898496241",350,929,408,995,"0,596548745773984"
422,359,"78,5269119345812","0,834473557844082","0,911167512690355","0,703921568627451","29,2524882894289","16,1195247144957","21,3797333135828","379,072423398329","1307,16713091922",372,1292,389,1322,"0,731589180788281"
423,428,"87,1482322781408","0,624992689901878","0,893528183716075","0,660493827160494","27,4599027886884","21,4360404586959","23,344089726238","379,60046728972","26,1822429906542",365,16,392,40,"0,708168277369695"
424,691,"110,468037431535","0,726635558660901","0,922563417890521","0,571546732837055","36,9798061015888","25,4059816969537","29,6615664692881","382,470332850941","573,998552821997",369,554,400,593,"0,711565092409037"
425,719,"123,254833995939","0,564821264344261","0,851895734597156","0,665740740740741","35,2828816533187","29,1159021091079","30,2565568540867","384,119610570236","1082,83866481224",371,1063,401,1099,"0,594745044597716"
426,227,"60,2842712474619","0,676842042938698","0,88671875","0,66374269005848","20,4406062054075","15,0469083477725","17,0007463558187","385,052863436123","1358,47577092511",377,1349,395,1368,"0,784924148776452"
427,386,"92,0832611206852","0,883010899368079","0,844638949671772","0,510582010582011","34,1514479745278","16,0290668430018","22,1691331420011","387,396373056995","105,743523316062",375,92,403,119,"0,572052365638564"
428,744,"115,053823869162","0,73677708693896","0,887828162291169","0,641379310344828","38,772625554666","26,2155574484151","30,7780802078843","385,850806451613","1185,93817204301",370,1168,399,1208,"0,706286142064167"
429,194,"52,6274169979695","0,788953568249763","0,946341463414634","0,746153846153846","20,1555594012579","12,3846402986756","15,7165031631919","386,525773195876","127,237113402062",380,118,393,138,"0,88021240328225"
430,785,"124,39696961967","0,814966182106385","0,859802847754655","0,575091575091575","43,2865568151904","25,0849283739209","31,6147598854887","383,675159235669","152,587261146497",363,135,402,170,"0,637470246418119"
431,790,"148,752308678997","0,866864497545234","0,782178217821782","0,448863636363636","50,1069472885002","24,9805090321373","31,7152840179743","390,00253164557","368,688607594937",370,351,414,391,"0,44865191484035"
432,511,"86,6690475583122","0,683478781939301","0,935897435897436","0,675925925925926","30,1206543067187","21,9871854486968","25,5073598665105","389,252446183953","656,872798434442",376,645,404,672,"0,854875195888958"
433,248,"80,9116882454314","0,870796024851152","0,782334384858044","0,46969696969697","28,205465288927","13,867060982072","17,7697328931619","386,616935483871","918,564516129032",374,908,398,930,"0,476035146871866"
434,609,"111,633513652379","0,739358248005458","0,878787878787879","0,746323529411765","35,2490105629293","23,7335904843014","27,8460568616764","386,683087027915","1035,77996715928",368,1024,402,1048,"0,61409840303827"
435,385,"100,669047558312","0,848649204691264","0,74468085106383","0,507246376811594","35,1902585136392","18,6141009583247","22,1403980253978","391,205194805195","417,6",382,405,405,438,"0,477395888170224"
436,207,"67,7340187157677","0,870127251779793","0,778195488721805","0,5175","24,9793422681538","12,3104971955326","16,234549139418","395,183574879227","446,690821256039",384,438,409,454,"0,56697841123322"
437,857,"123,539105243401","0,661757066488316","0,91559829059829","0,579054054054054","39,1018618376953","29,315382833657","33,0328062664684","393,723453908985","515,432905484247",374,494,411,534,"0,705637711565044"
438,472,"85,698484809835","0,164937941562582","0,936507936507936","0,728395061728395","25,2189863864553","24,8735858067429","24,5146704060038","394,495762711864","731,33686440678",382,719,409,743,"0,807617229953451"
439,440,"85,254833995939","0,761336626487258","0,905349794238683","0,698412698412698","29,8772105672011","19,3710926607635","23,6690810908128","397,504545454545","342,95",383,333,413,354,"0,760719439342817"
440,466,"93,9827560572969","0,823849975039009","0,885931558935361","0,647222222222222","33,0151215255875","18,713232373673","24,3583584801313","396,274678111588","801,497854077253",384,788,408,818,"0,66297847367149"
441,585,"102,225396744416","0,543441890458648","0,919811320754717","0,539170506912442","31,6331093297131","26,5543120554068","27,2918510488034","395,617094017094","884,923076923077",377,868,412,899,"0,703474113057035"
442,410,"83,3553390593274","0,826407406058677","0,907079646017699","0,696095076400679","30,9007355925546","17,3993588035702","22,8479367414525","396,4","1343,5512195122",387,1329,406,1360,"0,741526841287726"
